Date;AAPL;JNJ;NSRGY;SAN;TM
2018-12-17 00:00:00;39,18914032;110,2092514;72,4540863;3,789379835;119,5500031
2018-12-18 00:00:00;39,69831085;111,3016357;71,74513245;3,780958414;120,0100021
2018-12-19 00:00:00;38,46004868;108,9035568;71,33374786;3,772537947;119,3799973
2018-12-20 00:00:00;37,48953247;109,4667892;71,12369537;3,772537947;118,4499969
2018-12-21 00:00:00;36,03133774;109,3131638;70,70355988;3,67148757;113,9599991
2018-12-24 00:00:00;35,09907913;104,8327789;70,05587006;3,637804508;111,8099976
2018-12-26 00:00:00;37,57080841;108,1354828;70,80860138;3,730433226;113,7200012
2018-12-27 00:00:00;37,32697678;108,732872;69,60948944;3,713592052;115,4800034
2018-12-28 00:00:00;37,34609604;108,6133881;70,65104675;3,738854647;116,3399963
2018-12-31 00:00:00;37,70705414;110,1324387;70,86110687;3,772537947;116,0800018
2019-01-02 00:00:00;37,75009155;109,0230179;70,16965485;3,797800779;116,2799988
2019-01-03 00:00:00;33,98989868;107,2906189;71,95519257;3,831484079;114,6500015
2019-01-04 00:00:00;35,4408989;109,0913086;73,16304016;3,974637032;119,7300034
2019-01-07 00:00:00;35,36200714;108,3915024;72,39282227;4,025163174;121,2799988
2019-01-08 00:00:00;36,03613281;110,9090805;72,62039185;4,050425529;122,3099976
2019-01-09 00:00:00;36,64808655;110,0300522;73,29432678;4,058846951;122,9199982
2019-01-10 00:00:00;36,76521301;110,6957092;73,86325073;4,109370708;124,4899979
2019-01-11 00:00:00;36,40424728;110,7298431;73,96829224;4,126213074;125,0699997
2019-01-14 00:00:00;35,85684204;109,4753189;73,89826965;4,11779213;125,3899994
2019-01-15 00:00:00;36,5907135;110,3970184;74,12583923;4,100950718;126,2799988
2019-01-16 00:00:00;37,03772736;109,2705154;73,53066254;4,143054485;125,6600037
2019-01-17 00:00:00;37,25764847;110,1665955;73,97704315;4,100950718;124,9199982
2019-01-18 00:00:00;37,48713684;111,5320358;74,07332611;4,18515873;125,3499985
2019-01-22 00:00:00;36,64569855;109,9190979;73,67070007;4,109370708;123,5999985
2019-01-23 00:00:00;36,79390335;109,9190979;74,09082794;4,159896374;122,4700012
2019-01-24 00:00:00;36,50226212;108,4085693;74,51094818;4,151475906;122,8300018
2019-01-25 00:00:00;37,71183395;109,4326706;73,99454498;4,227263451;123,7200012
2019-01-28 00:00:00;37,3628273;110,0812607;74,65974426;4,193580627;122,4800034
2019-01-29 00:00:00;36,97557068;111,2248383;75,92887115;4,168316841;122,2699966
2019-01-30 00:00:00;39,50228882;112,3427811;76,20019531;4,104189873;123,0400009
2019-01-31 00:00:00;39,78673935;113,571701;76,35774994;4,052886963;123,1699982
2019-02-01 00:00:00;39,80588531;114,5275116;75,85009766;3,984484434;122
2019-02-04 00:00:00;40,9365654;113,4010239;75,47373199;3,975933075;122,9000015
2019-02-05 00:00:00;41,63696671;113,4010239;76,3752594;4,027235508;123,4700012
2019-02-06 00:00:00;41,65130234;113,5034103;75,81509399;4,018684864;121,0500031
2019-02-07 00:00:00;40,86247253;112,6927032;75,40371704;3,898979664;118,1100006
2019-02-08 00:00:00;40,91048431;112,9913635;75,92012787;3,873328686;117,3099976
2019-02-11 00:00:00;40,67520523;112,6499939;75,36870575;3,864778519;117,1500015
2019-02-12 00:00:00;41,02571106;114,4933777;75,08862305;3,881878614;119,7799988
2019-02-13 00:00:00;40,85524368;114,7408829;75,09738159;3,873328686;119,6299973
2019-02-14 00:00:00;41,00410843;114,621376;76,62909698;3,864778519;119,25
2019-02-15 00:00:00;40,91287613;116,38797;77,74066925;3,967382431;121,1500015
2019-02-19 00:00:00;41,03531647;115,7990875;78,1257782;4,001585007;121,4899979
2019-02-20 00:00:00;41,29938507;116,3623505;79,24611664;4,027235508;122,7900009
2019-02-21 00:00:00;41,06651306;115,5686798;80,20013428;3,984484434;121,2399979
2019-02-22 00:00:00;41,52504349;116,5757141;79,68373871;4,001585007;121,8199997
2019-02-25 00:00:00;41,82754135;117,0052109;79,64872742;4,052886963;122,4100037
2019-02-26 00:00:00;41,85155106;116,9279099;79,73625183;4,061437607;123,2300034
2019-02-27 00:00:00;41,98118591;116,7217407;78,75597382;4,095638752;122,3199997
2019-02-28 00:00:00;41,56826401;117,3832169;79,06231689;4,155491352;121,0400009
2019-03-01 00:00:00;42,00519943;118,8522415;79,43867493;4,155491352;120,3399963
2019-03-04 00:00:00;42,21646881;118,9639053;79,60496521;4,095638752;118,4199982
2019-03-05 00:00:00;42,13962936;119,2130585;80,20013428;4,104189873;118,2600021
2019-03-06 00:00:00;41,89716721;119,4879303;79,84128571;4,155491352;117,9800034
2019-03-07 00:00:00;41,41222;118,7577362;80,09511566;3,950282097;117,2399979
2019-03-08 00:00:00;41,51065063;118,603096;80,47148132;3,933181286;117,7099991
2019-03-11 00:00:00;42,94866943;119,032608;80,66403961;3,984484434;119,1299973
2019-03-12 00:00:00;43,43121338;119,5652771;80,74281311;4,010135174;118,7600021
2019-03-13 00:00:00;43,62328339;119,7628326;81,44302368;4,121290684;119,3099976
2019-03-14 00:00:00;44,10821152;118,5687256;82,36204529;4,138391495;117,6999969
2019-03-15 00:00:00;44,68198013;118,2079315;81,83688354;4,215343952;118,9700012
2019-03-18 00:00:00;45,13811874;117,8385086;82,55459595;4,283747673;119,5100021
2019-03-19 00:00:00;44,78041077;118,9295502;82,67713928;4,309398651;119,7300034
2019-03-20 00:00:00;45,17173767;117,9416046;83,23730469;4,258096695;119,6699982
2019-03-21 00:00:00;46,8354187;118,6374664;84,2000885;4,181142807;120,4400024
2019-03-22 00:00:00;45,86552429;117,615181;82,42330933;3,975933075;120,2200012
2019-03-25 00:00:00;45,31097031;117,3574371;82,77341461;3,975933075;120,4899979
2019-03-26 00:00:00;44,84283447;119,0412445;83,79747009;3,933181286;121,7699966
2019-03-27 00:00:00;45,24614716;119,1528931;83,67492676;3,993034124;121,0299988
2019-03-28 00:00:00;45,30617142;119,3075485;83,61366272;3,941732168;119,0699997
2019-03-29 00:00:00;45,60145569;120,0892715;83,42986298;3,958833218;118,0199966
2019-04-01 00:00:00;45,91114807;119,3934326;82,89594269;4,104189873;119,8799973
2019-04-02 00:00:00;46,57854462;118,3024368;83,07100677;4,087088585;120,6500015
2019-04-03 00:00:00;46,89784241;117,8385086;83,75371552;4,146940708;121,0699997
2019-04-04 00:00:00;46,97946548;116,4640045;83,62241364;4,189693451;122,0800018
2019-04-05 00:00:00;47,29394531;116,9880295;83,67492676;4,198243141;122,5400009
2019-04-08 00:00:00;48,03816986;116,9536972;83,70118713;4,215343952;122,2399979
2019-04-09 00:00:00;47,89412689;116,4640045;84,62896729;4,17259264;122,0599976
2019-04-10 00:00:00;48,16301346;116,4726105;84,60272217;4,198243141;122,1800003
2019-04-11 00:00:00;47,76209259;116,1547623;84,06880188;4,283747673;121,0400009
2019-04-12 00:00:00;47,74288559;116,8162537;83,63117218;4,352151394;122,4000015
2019-04-15 00:00:00;47,82931137;117,2801132;82,34453583;4,352151394;121,9700012
2019-04-16 00:00:00;47,83411026;118,5687256;82,3707962;4,377801418;121,75
2019-04-17 00:00:00;48,7655983;118,9983063;82,57210541;4,46330595;124,0800018
2019-04-18 00:00:00;48,94084549;118,1392059;82,89594269;4,394902706;125,1600037
2019-04-22 00:00:00;49,10168839;118,4055176;82,95721436;4,386352062;124,1600037
2019-04-23 00:00:00;49,80989075;120,1837616;83,22853851;4,326498985;124,9400024
2019-04-24 00:00:00;49,733078;119,5824203;83,39484406;4,215343952;122,8799973
2019-04-25 00:00:00;49,28173828;119,969017;83,45610809;4,198243141;123,1900024
2019-04-26 00:00:00;49,04646683;120,6047363;83,84998322;4,240995407;123,6200027
2019-04-29 00:00:00;49,12089157;120,1322174;83,8412323;4,339057922;123,8099976
2019-04-30 00:00:00;48,17501831;121,3005905;84,48892975;4,330379963;123,5999985
2019-05-01 00:00:00;50,539711;121,9448929;84,13007355;4,26963377;122,9199982
2019-05-02 00:00:00;50,21081543;121,3693085;83,71868896;4,234920979;122,5899963
2019-05-03 00:00:00;50,83499908;121,9963913;83,81497192;4,252277374;123,6500015
2019-05-06 00:00:00;50,04997635;122,0651321;84,15632629;4,200209141;122,9800034
2019-05-07 00:00:00;48,70077896;120,243927;83,42110443;4,070036888;122,5
2019-05-08 00:00:00;48,71037674;120,0892715;84,58520508;4,078714371;121,7600021
2019-05-09 00:00:00;48,18702316;119,1786728;84,03379059;4,035324097;119,3199997
2019-05-10 00:00:00;47,51945877;119,4535599;84,90029907;4,052680492;119,2699966
2019-05-13 00:00:00;44,75765228;117,8642807;84,73399353;3,922508955;118,2600021
2019-05-14 00:00:00;45,46617889;117,5378647;84,56768799;3,939864635;119,0699997
2019-05-15 00:00:00;46,01083374;117,615181;85,68802643;3,957221031;120,6399994
2019-05-16 00:00:00;45,80838776;118,731987;86,9484024;4,009289742;119,9000015
2019-05-17 00:00:00;45,54811859;119,075592;86,47577667;3,957221031;118,4000015
2019-05-20 00:00:00;44,12383652;118,9123611;86,35322571;3,939864635;118,1100006
2019-05-21 00:00:00;44,96973038;118,6546173;85,78430939;3,965899944;118,25
2019-05-22 00:00:00;44,0491333;119,204422;86,572052;3,905152798;117,3199997
2019-05-23 00:00:00;43,29722214;120,0892715;86,50202179;3,86176157;117,4700012
2019-05-24 00:00:00;43,1309433;120,0979614;86,72084045;3,896474361;118,5500031
2019-05-28 00:00:00;42,9526062;118,5583267;85,50422668;3,827049494;119,4000015
2019-05-29 00:00:00;42,7477684;113,5935287;85,55673981;3,844404936;119,5500031
2019-05-30 00:00:00;42,96946716;114,2681961;85,76680756;3,896474361;119,75
2019-05-31 00:00:00;42,19106293;113,4378357;86,79087067;3,757624865;117,5800018
2019-06-03 00:00:00;41,76449585;113,688652;89,25034332;3,792337179;118,1299973
2019-06-04 00:00:00;43,29240417;115,6693878;87,87617493;3,896474361;119,5400009
2019-06-05 00:00:00;43,99128723;116,2316132;88,35757446;3,86176157;120,2200012
2019-06-06 00:00:00;44,63715744;118,2210007;88,76895905;3,853084326;121,3000031
2019-06-07 00:00:00;45,82526779;119,8384552;89,67922211;3,853084326;122,3899994
2019-06-10 00:00:00;46,41088867;120,2449646;89,43415833;3,896474361;123,4899979
2019-06-11 00:00:00;46,94829941;120,9023514;89,11029816;3,913831472;124,9899979
2019-06-12 00:00:00;46,79888916;122,545723;89,22408295;3,86176157;125,6800003
2019-06-13 00:00:00;46,78924179;121,7067337;88,74269104;3,853084326;124,7900009
2019-06-14 00:00:00;46,44944763;121,1704636;89,02278137;3,818371296;124,3899994
2019-06-17 00:00:00;46,72659302;120,6082611;89,05778503;3,801015139;124,1699982
2019-06-18 00:00:00;47,82552719;121,2915802;89,46916199;3,835727692;125,3700027
2019-06-19 00:00:00;47,68575287;121,481842;89,23283386;3,887796164;125,2099991
2019-06-20 00:00:00;48,06893539;123,004158;90,87832642;3,922508955;125,8000031
2019-06-21 00:00:00;47,905056;122,9003677;90,51072693;3,896474361;124,8300018
2019-06-24 00:00:00;47,85686111;123,7393417;90,76454163;3,887796164;124,7900009
2019-06-25 00:00:00;47,1314621;124,7600327;90,2743988;3,887796164;123,9300003
2019-06-26 00:00:00;48,15087128;122,6927719;89,88053894;3,939864635;123,2900009
2019-06-27 00:00:00;48,13641357;121,6894531;89,94180298;3,948544025;123,6699982
2019-06-28 00:00:00;47,69779587;120,4698563;90,50196838;3,974576712;123,9899979
2019-07-01 00:00:00;48,57261276;120,5390701;89,39913177;3,974576712;125,7900009
2019-07-02 00:00:00;48,85698318;121,1185837;90,86956787;3,974576712;127
2019-07-03 00:00:00;49,26186752;122,9436264;90,88707733;4,035324097;126,8300018
2019-07-05 00:00:00;49,21848297;121,5856552;90,39692688;4,070036888;126,5699997
2019-07-08 00:00:00;48,20388412;121,9316406;90,91333771;4,009289742;126,8700027
2019-07-09 00:00:00;48,49790955;122,312233;90,78205872;3,974576712;126,9000015
2019-07-10 00:00:00;48,97748184;122,1391983;90,86956787;4,017968655;127,3799973
2019-07-11 00:00:00;48,62081528;121,1877899;90,09934998;4,078714371;126,75
2019-07-12 00:00:00;48,99435043;116,1624298;90,00306702;4,052680492;127,7099991
2019-07-15 00:00:00;49,45465851;116,5170441;90,76454163;4,02664566;127,6299973
2019-07-16 00:00:00;49,28355408;114,6055222;90,36191559;4,035324097;128,6100006
2019-07-17 00:00:00;49,00640106;114,0519638;91,55227661;3,948544025;129,3600006
2019-07-18 00:00:00;49,56310272;114,2335815;92,40127563;3,905152798;129,8099976
2019-07-19 00:00:00;48,82325363;112,7112732;91,39472961;3,844404936;130,1699982
2019-07-22 00:00:00;49,9390564;111,2668304;91,5435257;3,827049494;131,1399994
2019-07-23 00:00:00;50,32947159;111,4397964;91,57852936;3,939864635;131,75
2019-07-24 00:00:00;50,28849792;112,2528687;91,25469208;3,965899944;133
2019-07-25 00:00:00;49,89086151;113,4118958;90,36191559;3,905152798;132,5
2019-07-26 00:00:00;50,06437302;113,0745621;91,72732544;3,870440245;131,9499969
2019-07-29 00:00:00;50,53190613;115,0553131;92,96144867;3,844404936;131,7299957
2019-07-30 00:00:00;50,31501389;114,2422256;93,057724;3,714234591;131,1300049
2019-07-31 00:00:00;51,3416481;112,6334305;92,84766388;3,679521084;129,0500031
2019-08-01 00:00:00;50,2306633;112,6940079;93,75793457;3,618774891;129,6199951
2019-08-02 00:00:00;49,16786957;113,3686676;93,77544403;3,592740536;128,9499969
2019-08-05 00:00:00;46,59404755;112,5815506;91,93739319;3,523315191;128,3000031
2019-08-06 00:00:00;47,47608185;113,1091461;92,33126068;3,51463747;127,0500031
2019-08-07 00:00:00;47,9677124;112,624794;93,90673065;3,471246719;128,2200012
2019-08-08 00:00:00;49,02568817;113,8962555;95,05332184;3,523315191;129,3500061
2019-08-09 00:00:00;48,62169647;114,2076263;96,09487915;3,488602638;128,9799957
2019-08-12 00:00:00;48,49832153;114,1124878;95,95484161;3,393143892;128,2299957
2019-08-13 00:00:00;50,55215073;115,4012756;95,7097702;3,445212126;129,4199982
2019-08-14 00:00:00;49,04745483;112,6680374;95,06207275;3,297684431;126,4800034
2019-08-15 00:00:00;48,80312347;112,9102325;95,27213287;3,315040827;127,3600006
2019-08-16 00:00:00;49,95462418;113,6194763;96,31369781;3,410499811;128,7899933
2019-08-19 00:00:00;50,88598633;114,3892822;97,11017609;3,367109299;129,6399994
2019-08-20 00:00:00;50,88840103;112,9621429;96,43623352;3,289006233;129,0299988
2019-08-21 00:00:00;51,43995667;113,7665253;96,73382568;3,289006233;129,8800049
2019-08-22 00:00:00;51,39640808;113,5416336;96,61127472;3,349752903;129,6499939
2019-08-23 00:00:00;49,02083969;110,4797211;96,26992798;3,271650076;127,8300018
2019-08-26 00:00:00;49,95220947;111,3685608;96,64630127;3,323718786;130,7799988
2019-08-27 00:00:00;49,3885498;112,9720154;96,97013855;3,280328274;130,4600067
2019-08-28 00:00:00;49,71996689;112,1354141;97,29399872;3,25429368;130,2899933
2019-08-29 00:00:00;50,56181717;111,7520142;97,8191452;3,280328274;130,5
2019-08-30 00:00:00;50,49650574;111,8565826;98,37056732;3,25429368;130,6300049
2019-09-03 00:00:00;49,76109314;112,1877213;98,35305786;3,184868574;131,5700073
2019-09-04 00:00:00;50,60536194;112,2922821;100,0860672;3,228259563;132,1000061
2019-09-05 00:00:00;51,59476852;112,0482941;99,09702301;3,332396984;131,1699982
2019-09-06 00:00:00;51,58993912;111,7258682;100,3486557;3,358431101;132,0500031
2019-09-09 00:00:00;51,81008148;110,627861;97,77537537;3,419178009;132,8300018
2019-09-10 00:00:00;52,42211914;112,8935852;95,84105682;3,549350262;133,6199951
2019-09-11 00:00:00;54,08886719;114,3052979;96,05987549;3,505959034;135,5500031
2019-09-12 00:00:00;53,96792984;113,6604233;97,07518005;3,558027983;135,7899933
2019-09-13 00:00:00;52,91803741;113,965416;93,78420258;3,610096693;136,6600037
2019-09-16 00:00:00;53,19623184;112,8848572;92,68136597;3,558027983;135,9400024
2019-09-17 00:00:00;53,38975525;112,9981537;94,0905304;3,471246719;137,8200073
2019-09-18 00:00:00;53,89050674;113,6430283;93,67041016;3,462568521;137,0500031
2019-09-19 00:00:00;53,45265579;113,3815765;94,30935669;3,488602638;136,5500031
2019-09-20 00:00:00;52,67127991;114,7235794;94,22182465;3,505959034;136,5599976
2019-09-23 00:00:00;52,91077042;114,802002;94,72071838;3,453890324;136,3699951
2019-09-24 00:00:00;52,65919495;114,6364288;95,77103424;3,393143892;137,4100037
2019-09-25 00:00:00;53,46958542;114,1484299;94,17805481;3,427856207;136,6199951
2019-09-26 00:00:00;53,19381332;112,2835922;95,03582001;3,410499811;138,3200073
2019-09-27 00:00:00;52,93497086;112,0657425;95,00955963;3,462568521;136,2799988
2019-09-30 00:00:00;54,18080139;112,7454376;94,87826538;3,488602638;134,4900055
2019-10-01 00:00:00;54,33079529;113,2770157;93,79295349;3,419178009;133,2899933
2019-10-02 00:00:00;52,96883392;115,0285873;92,39252472;3,315040827;131,4700012
2019-10-03 00:00:00;53,41878891;114,3227158;93,25027466;3,332396984;131,1999969
2019-10-04 00:00:00;54,91622162;116,4751663;94,3531189;3,332396984;131,8200073
2019-10-07 00:00:00;54,92831039;116,0394363;94,9307785;3,349752903;131,1499939
2019-10-08 00:00:00;54,28482819;114,8891449;94,16056061;3,306362391;131,4299927
2019-10-09 00:00:00;54,92106247;112,6060181;94,80825806;3,341074705;133,0099945
2019-10-10 00:00:00;55,66129303;112,4665833;94,2130661;3,427856207;132,6499939
2019-10-11 00:00:00;57,14179993;114,4447327;93,65290833;3,558027983;135,4499969
2019-10-14 00:00:00;57,05954742;113,9131393;92,81266022;3,531993866;135,0700073
2019-10-15 00:00:00;56,92650604;115,7605972;92,93519592;3,68819952;136,8699951
2019-10-16 00:00:00;56,69668579;117,791008;93,03147125;3,696877718;136,7599945
2019-10-17 00:00:00;56,91682434;118,6624146;91,99866486;3,679521084;135,9499969
2019-10-18 00:00:00;57,19018173;111,2814255;91,5435257;3,731590509;135,7700043
2019-10-21 00:00:00;58,18201065;111,5602951;90,4056778;3,774980783;136,3200073
2019-10-22 00:00:00;58,04896927;112,5885773;90,38817596;3,78365922;136,3500061
2019-10-23 00:00:00;58,82791901;113,1985779;90,72077942;3,818371296;137,3200073
2019-10-24 00:00:00;58,92468643;111,1071472;91,86737061;3,774980783;138,1499939
2019-10-25 00:00:00;59,65042114;111,8478699;92,24372864;3,792337179;138,2799988
2019-10-28 00:00:00;60,24794006;112,5711441;92,06867981;3,792337179;138,3399963
2019-10-29 00:00:00;58,85451508;112,5188599;92,46255493;3,766302586;138,6799927
2019-10-30 00:00:00;58,84726715;115,7605972;93,67916107;3,64078927;139,0200043
2019-10-31 00:00:00;60,17778397;115,0634232;93,79295349;3,525066853;138,5500031
2019-11-01 00:00:00;61,88567352;114,3314438;93,35531616;3,569575787;139,8300018
2019-11-04 00:00:00;62,29207993;113,4861526;92,3837738;3,66749382;140,5599976
2019-11-05 00:00:00;62,20259094;113,6517334;91,66606903;3,703100681;140,7400055
2019-11-06 00:00:00;62,22918701;114,1223145;92,41003418;3,658592224;140,3699951
2019-11-07 00:00:00;62,94737625;114,5318451;91,40348053;3,720903873;142,8600006
2019-11-08 00:00:00;63,11966705;115,9000015;91,447258;3,66749382;144,3899994
2019-11-11 00:00:00;63,61951065;115,0111542;91,97240448;3,66749382;145,0599976
2019-11-12 00:00:00;63,56126022;114,4621429;91,45600891;3,596280336;144,5399933
2019-11-13 00:00:00;64,17028809;114,3924484;92,78640747;3,471656799;144,5599976
2019-11-14 00:00:00;63,72625351;114,1223145;91,69231415;3,471656799;143,8699951
2019-11-15 00:00:00;64,483284;117,5905914;92,14745331;3,489460468;144,2700043
2019-11-18 00:00:00;64,8084259;117,4947052;92,16496277;3,453853607;143,6000061
2019-11-19 00:00:00;64,61187744;117,4860077;91,65731049;3,471656799;142,8500061
2019-11-20 00:00:00;63,85970688;118,4620056;92,00741577;3,444951773;141,3699951
2019-11-21 00:00:00;63,57338715;118,8977356;90,91333771;3,471656799;142,1399994
2019-11-22 00:00:00;63,51760101;120,318161;90,72077942;3,50726366;142,5299988
2019-11-25 00:00:00;64,63130188;120,3707733;91,4647522;3,551771879;142,5399933
2019-11-26 00:00:00;64,12661743;120,3620224;91,34221649;3,489460468;141,9700012
2019-11-27 00:00:00;64,98796844;120,8709564;91,35972595;3,498361826;141,6600037
2019-11-29 00:00:00;64,84481049;120,6428223;90,97460938;3,444951773;140,2100067
2019-12-02 00:00:00;64,09505463;120,5287781;90,73828125;3,382640123;140,2700043
2019-12-03 00:00:00;62,9522438;120,3532486;90,37943268;3,382640123;140,7299957
2019-12-04 00:00:00;63,50788498;122,301239;90,75579071;3,471656799;143,3800049
2019-12-05 00:00:00;64,43961334;122,459137;90,88707733;3,462755442;142,8300018
2019-12-06 00:00:00;65,68434143;123,1787262;91,71858215;3,480558872;142,7700043
2019-12-09 00:00:00;64,76473999;123,283989;91,87611389;3,498361826;141,8899994
2019-12-10 00:00:00;65,14325714;122,8364944;91,28970337;3,453853607;141,1799927
2019-12-11 00:00:00;65,69889832;123,705162;91,66606903;3,462755442;141,6199951
2019-12-12 00:00:00;65,86631012;124,0210495;91,45600891;3,605182409;141,6000061
2019-12-13 00:00:00;66,76165009;124,0561523;91,63105774;3,64078927;142,1000061
2019-12-16 00:00:00;67,90447235;124,4159164;92,6988678;3,694199085;142,5299988
2019-12-17 00:00:00;68,03791809;125,9690475;92,22622681;3,703100681;142,7700043
2019-12-18 00:00:00;67,87536621;125,6443939;92,82141113;3,703100681;142,3899994
2019-12-19 00:00:00;67,94327545;127,5396957;93,25027466;3,685297489;142,7599945
2019-12-20 00:00:00;67,80256653;128,1626587;94,60693359;3,694199085;141,9700012
2019-12-23 00:00:00;68,90898132;128,4961548;95,22837067;3,685297489;141,9600067
2019-12-24 00:00:00;68,97449493;128,048584;95,04456329;3,66749382;141,3399963
2019-12-26 00:00:00;70,34296417;127,9608917;95,1496048;3,66749382;141,5299988
2019-12-27 00:00:00;70,31626892;127,8906784;95,38591766;3,676395893;141,2799988
2019-12-30 00:00:00;70,7335968;127,4958267;94,3968811;3,676395893;140,6100006
2019-12-31 00:00:00;71,25042725;127,9959793;94,7557373;3,685297489;140,5399933
2020-01-02 00:00:00;72,87611389;128,0837097;94,61569977;3,845527887;142,2400055
2020-01-03 00:00:00;72,16760254;126,6008072;95,49971008;3,729805708;140,75
2020-01-06 00:00:00;72,74266052;126,442894;96,26992798;3,7476089;140,7700043
2020-01-07 00:00:00;72,40053558;127,2150269;94,47564697;3,676395893;141,5099945
2020-01-08 00:00:00;73,56519318;127,1975021;93,10149384;3,66749382;141,1600037
2020-01-09 00:00:00;75,1277771;127,5747986;92,6988678;3,694199085;140,5099945
2020-01-10 00:00:00;75,29761505;127,2852554;92,33126068;3,64078927;139,7299957
2020-01-13 00:00:00;76,90631104;127,8468552;93,37282562;3,649690628;140,5599976
2020-01-14 00:00:00;75,86782837;128,56633;93,29405212;3,542870283;140,3699951
2020-01-15 00:00:00;75,54269409;128,9963074;94,0380249;3,50726366;139,3600006
2020-01-16 00:00:00;76,4889679;130,0404816;95,20211029;3,587378979;140,1000061
2020-01-17 00:00:00;77,33578491;130,8916168;96,39246368;3,631887197;140,0399933
2020-01-21 00:00:00;76,81168365;130,9793549;98,02920532;3,533968449;142,3800049
2020-01-22 00:00:00;77,08586121;130,0843811;98,37931061;3,525066853;141,5599976
2020-01-23 00:00:00;77,45710754;130,3300171;97,76663208;3,525066853;143,0599976
2020-01-24 00:00:00;77,23386383;130,1457825;97,90666962;3,453853607;142,7599945
2020-01-27 00:00:00;74,96279144;130,5231018;97,19771576;3,391541719;141,0599976
2020-01-28 00:00:00;77,08345032;131,1812134;97,78412628;3,453853607;142,5800018
2020-01-29 00:00:00;78,69698334;132,0937347;97,53907013;3,605182409;141,5500031
2020-01-30 00:00:00;78,58293915;131,935791;97,7403717;3,631887197;141,0800018
2020-01-31 00:00:00;75,09866333;130,6283875;96,5062561;3,489460468;138,8399963
2020-02-03 00:00:00;74,89242554;131,7690887;96,70755768;3,480558872;138,9199982
2020-02-04 00:00:00;77,36491394;133,0238647;97,39901733;3,569575787;140,9499969
2020-02-05 00:00:00;77,99575043;135,1210175;98,09047699;3,685297489;141,7200012
2020-02-06 00:00:00;78,90808105;134,7173462;97,9766922;3,720903873;143,8500061
2020-02-07 00:00:00;77,835495;133,2783203;97,62659454;3,712002516;142,3399963
2020-02-10 00:00:00;78,20518494;133,2520142;97,88040924;3,694199085;141,2799988
2020-02-11 00:00:00;77,73335266;133,3660431;96,84761047;3,712002516;142,1100006
2020-02-12 00:00:00;79,57932281;132,5763397;95,63973999;3,783215761;142,4299927
2020-02-13 00:00:00;79,01264954;131,6988678;93,86296082;3,765412331;141,1000061
2020-02-14 00:00:00;79,03211975;131,7339783;95,82355499;3,720903873;140,1499939
2020-02-18 00:00:00;77,58498383;130,8652954;96,25242615;3,703100681;139,3800049
2020-02-19 00:00:00;78,70864105;130,6898193;97,32899475;3,712002516;137,8399963
2020-02-20 00:00:00;77,90116119;130,1896362;97,64409637;3,685297489;139,1100006
2020-02-21 00:00:00;76,13786316;131,5584869;97,23271942;3,596280336;139,0399933
2020-02-24 00:00:00;72,52128601;128,8474884;94,15180206;3,444951773;134,4900055
2020-02-25 00:00:00;70,06484985;127,7348557;93,15400696;3,320328236;134,0299988
2020-02-26 00:00:00;71,17632294;126,8782349;92,90016937;3,347033024;135,1300049
2020-02-27 00:00:00;66,52365112;122,8515015;90,4319458;3,24911499;131,3999939
2020-02-28 00:00:00;66,48474121;118,754097;90,0730896;3,258016348;130,75
2020-03-02 00:00:00;72,6745224;123,6462402;92,5413208;3,258016348;132,7100067
2020-03-03 00:00:00;70,36642456;119,7343063;94,3968811;3,142294645;130,9499969
2020-03-04 00:00:00;73,63034821;126,7016602;98,0554657;3,284721375;131,8500061
2020-03-05 00:00:00;71,24200439;125,4035568;96,55876923;3,026572704;129,1999969
2020-03-06 00:00:00;70,29590607;125,4212036;94,43187714;3,026572704;127,1100006
2020-03-09 00:00:00;64,73604584;120,4849014;90,54573059;2,643800497;122,7900009
2020-03-10 00:00:00;69,3984375;125,0767899;92,8826828;2,777325392;126,9899979
2020-03-11 00:00:00;66,98820496;116,3874893;88,77770233;2,643800497;122,7900009
2020-03-12 00:00:00;60,37279892;110,7447433;81,51303101;2,243224382;112,1999969
2020-03-13 00:00:00;67,60595703;118,5863037;85,26791382;2,412356138;116,2300034
2020-03-16 00:00:00;58,90865326;112,2635956;80,89160156;1,958370447;108,5
2020-03-17 00:00:00;61,49887466;120,6173477;85,64426422;2,154207945;118,8899994
2020-03-18 00:00:00;59,99338913;119,1779556;84,35762787;1,922763944;116,0699997
2020-03-19 00:00:00;59,53370667;112,1929626;87,0271759;1,940567374;118,2300034
2020-03-20 00:00:00;55,75418854;105,8702393;84,25260925;1,949468851;116,4599991
2020-03-23 00:00:00;54,56972885;98,14345551;81,35549164;2,011780739;111,0999985
2020-03-24 00:00:00;60,04445648;105,2432556;83,15853119;2,207617521;116,3499985
2020-03-25 00:00:00;59,7136879;105,4375229;85,97687531;2,33224082;121,2900009
2020-03-26 00:00:00;62,85599518;111,7690811;89,71422577;2,358946323;126,3399963
2020-03-27 00:00:00;60,25362396;108,757843;89,66172028;2,189814568;127,2399979
2020-03-30 00:00:00;61,9731369;117,455986;91,49976349;2,189814568;125,2200012
2020-03-31 00:00:00;61,84666443;115,795845;90,14311218;2,09189558;119,9499969
2020-04-01 00:00:00;58,59248352;113,747139;89,41664124;2,002879143;116,7099991
2020-04-02 00:00:00;59,57019043;117,579628;91,49976349;2,038485289;117,8199997
2020-04-03 00:00:00;58,71408463;118,4803543;91,69231415;1,985075712;115
